Pan,MSW05_Order,MSW05_Genus,MSW05_Species,AnnualBP,X1.1_ActivityCycle,X5.1_AdultBodyMass_g,X8.1_AdultForearmLen_mm,X13.1_AdultHeadBodyLen_mm,X2.1_AgeatEyeOpening_d,X3.1_AgeatFirstBirth_d,X18.1_BasalMetRate_mLO2hr,X5.2_BasalMetRateMass_g,X6.1_DietBreadth,X9.1_GestationLen_d,X12.1_HabitatBreadth,X14.1_InterbirthInterval_d,X15.1_LitterSize,X16.1_LittersPerYear,X17.1_MaxLongevity_m,X5.3_NeonateBodyMass_g,X13.2_NeonateHeadBodyLen_mm,X21.1_PopulationDensity_n.km2,X10.1_PopulationGrpSize,X23.1_SexualMaturityAge_d,X10.2_SocialGrpSize,X12.2_Terrestriality,X6.2_TrophicLevel,X25.1_WeaningAge_d,X5.4_WeaningBodyMass_g,X13.3_WeaningHeadBodyLen_mm,X5.5_AdultBodyMass_g_EXT,X5.6_NeonateBodyMass_g_EXT,X26.1_GR_Area_km2,X26.2_GR_MaxLat_dd,X26.3_GR_MinLat_dd,X26.4_GR_MidRangeLat_dd,X26.5_GR_MaxLong_dd,X26.6_GR_MinLong_dd,X26.7_GR_MidRangeLong_dd,X27.1_HuPopDen_Min_n.km2,X27.2_HuPopDen_Mean_n.km2,X27.3_HuPopDen_5p_n.km2,X27.4_HuPopDen_Change,X28.1_Precip_Mean_mm,X28.2_Temp_Mean_01degC,X30.1_AET_Mean_mm,X30.2_PET_Mean_mm,Log10.mass_specific_production.,Diet.Inv,Diet.Vend,Diet.Vect,Diet.Vfish,Diet.Vunk,Diet.Scav,Diet.Fruit,Diet.Nect,Diet.Seed,Diet.PlantO,ForStrat.Value,Activity.Nocturnal,Activity.Crepuscular,Activity.Diurnal,BodyMass.Value,torp,mig,IUCN
Hipposideros_coxi,Chiroptera,Hipposideros,coxi,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,21.82,NA,7.877419939,1.45,0.88,1.16,110.78,110.22,110.5,28,3.669696635,28,0.1,280.74,251.25,1605.5,1605.5,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.25,NA,NA,NA
Hipposideros_crumeniferus,Chiroptera,Hipposideros,crumeniferus,NA,NA,NA,53,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,21.82,NA,7.793904279,-9.1,-9.63,-9.37,125.15,124.45,124.8,57,4.204543355,57,0.08,97.99,245.2,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.18,NA,NA,NA
Hipposideros_curtus,Chiroptera,Hipposideros,curtus,NA,NA,NA,44.49,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,13.21,NA,9.08868673,4.29,3.2,3.75,10.86,8.42,9.64,9,4.551452903,9,0.14,257.65,257.33,1283.67,1519.34,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.31,NA,NA,NA
Hipposideros_cyclops,Chiroptera,Hipposideros,cyclops,NA,NA,32.92,64.74,75.99,NA,NA,NA,NA,NA,106.45,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,116.92,NA,NA,NA,NA,15.11184949,13.44,-6.38,3.52,35.78,-16.82,9.47,0,3.966700567,1,0.12,149.42,243.95,1326.61,1553.25,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,33.5,NA,NA,NA
Hipposideros_demissus,Chiroptera,Hipposideros,demissus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.117855274,-10.17,-10.85,-10.51,162.39,161.25,161.82,13,2.63905733,13,0.18,225,257,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_dinops,Chiroptera,Hipposideros,dinops,NA,NA,NA,95,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,116.08,NA,9.699649569,-6.02,-9.94,-7.98,161.39,155.13,158.26,13,2.659559992,13,0.17,193.88,261.5,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,74.5,NA,NA,NA
Hipposideros_doriae,Chiroptera,Hipposideros,doriae,NA,NA,4.24,37.5,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,10.26841049,4.42,2.34,3.38,115.26,113.42,114.34,1,2.07819076,1,0.14,295.21,229.26,1697.17,1697.17,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4.24,NA,NA,NA
Hipposideros_durgadasi,Chiroptera,Hipposideros,durgadasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.833712411,23.57,22.13,22.85,80.41,78.97,79.69,90,5.1161358,90,0.09,115.65,248.78,726.58,1419.71,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_dyacorum,Chiroptera,Hipposideros,dyacorum,NA,NA,NA,40.5,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,10.09,NA,12.74660877,6.38,-1,2.69,117.85,101.77,109.81,1,2.725890119,3,0.18,275.18,232.75,1683.26,1699.53,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.05,NA,NA,NA
Hipposideros_edwardshilli,Chiroptera,Hipposideros,edwardshilli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.443845047,-3.02,-3.29,-3.16,141.36,141.03,141.2,5,1.791759469,5,0.25,208,309,1720,1983,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_fuliginosus,Chiroptera,Hipposideros,fuliginosus,NA,NA,NA,59.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,31.11,NA,14.45957478,9.81,0.15,4.98,38.97,-12.34,13.31,1,4.012411179,2,0.11,135.82,245.43,1297.66,1561.36,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.31,NA,NA,NA
Hipposideros_fulvus,Chiroptera,Hipposideros,fulvus,NA,NA,8.83,40.87,NA,NA,719.86,NA,NA,1,161.65,1,NA,1,1,144,0.850150929,NA,NA,NA,551.01,NA,2,3,36.58,1.504077397,NA,NA,NA,15.02017915,34.99,5.91,20.45,94,58.44,76.22,4,5.787020073,10,0.1,85.87,245.52,689.19,1429.78,-0.29274819,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.5,NA,NA,NA
Hipposideros_galeritus,Chiroptera,Hipposideros,galeritus,NA,NA,10.17,45.99,NA,NA,NA,9.35,8.5,2,NA,1,NA,0.99,1,NA,NA,NA,NA,0,NA,1,2,2,NA,NA,NA,NA,NA,14.41461873,24.98,-8.11,8.43,126.07,70.75,98.41,1,5.521180879,5,0.11,134.93,253.27,987.28,1572.11,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.18,NA,NA,NA
Hipposideros_gigas,Chiroptera,Hipposideros,gigas,NA,NA,115.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,3.33220451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.35380703,16.86,-23.11,-3.12,44.57,-17.53,13.51,0,3.683615624,1,0.13,96.31,237.17,945.17,1541.91,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,115.42,NA,NA,NA
Hipposideros_grandis,Chiroptera,Hipposideros,grandis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.66190591,23.03,18.32,20.68,105.73,94.86,100.29,6,4.309859086,10,0.09,112.86,216.31,1049.5,1427.97,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_halophyllus,Chiroptera,Hipposideros,halophyllus,NA,NA,4,37,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,9.669768275,14.3,12.06,13.18,101.26,99.53,100.39,64,5.957933616,64,0.05,161.08,267.8,1225.29,1682.41,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,4,NA,NA,NA
Hipposideros_hypophyllus,Chiroptera,Hipposideros,hypophyllus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.26703976,14.27,11.25,12.76,79.33,76.1,77.72,137,5.763591077,155,0.07,68.86,252.8,906.3,1586.03,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_inexpectatus,Chiroptera,Hipposideros,inexpectatus,NA,NA,NA,100.49,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,136.34,NA,9.039731157,-0.97,-1.84,-1.4,122.21,120.71,121.46,17,3.070375817,17,0.11,231.85,205.57,1800.66,1887.16,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,21.41,NA,NA,NA
Hipposideros_inornatus,Chiroptera,Hipposideros,inornatus,NA,NA,25.9,71.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.79793239,-11.88,-14.06,-12.97,133.27,130.54,131.9,0,2.104134154,0,0.00668,106.09,270.01,928.52,1887.62,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,25.9,NA,NA,NA
Hipposideros_jonesi,Chiroptera,Hipposideros,jonesi,NA,NA,5.49,49.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.63779462,11.17,5.61,8.39,4.86,-12.84,-3.98,3,3.991757973,7,0.11,129.51,263.47,1141.6,1571.73,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,5.5,NA,NA,NA
Hipposideros_lamottei,Chiroptera,Hipposideros,lamottei,NA,NA,NA,55.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,24.9,NA,13.0233743,9.89,5.71,7.8,0.02,-12.36,-6.17,3,3.840741803,5,0.1,141.3,259.36,1223.53,1546.69,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.78,NA,NA,NA
Hipposideros_lankadiva,Chiroptera,Hipposideros,lankadiva,NA,NA,44.76,83.5,NA,NA,NA,NA,NA,1,257.02,1,NA,0.99,1,NA,2.164471791,NA,NA,NA,510.44,NA,2,3,82.72,NA,NA,NA,NA,14.58815101,27.43,5.91,16.67,90.83,72.5,81.66,22,5.880896049,94,0.09,102.77,255.1,807.22,1486.9,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,52.4,NA,NA,NA
Hipposideros_lekaguli,Chiroptera,Hipposideros,lekaguli,NA,NA,31.08,75.49,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.20691364,18.65,5.06,11.85,124.19,98.5,111.34,7,5.414855183,18,0.08,218.84,247.95,1392.02,1766.37,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,31.1,NA,NA,NA
Hipposideros_lylei,Chiroptera,Hipposideros,lylei,NA,NA,40,78.5,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.96837786,22.25,2.16,12.21,103.4,96.41,99.9,3,4.30190059,8,0.08,161.24,237.94,1227.28,1642.42,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,40,NA,NA,NA
Hipposideros_macrobullatus,Chiroptera,Hipposideros,macrobullatus,NA,NA,NA,41.49,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,10.82,NA,7.76183438,-2.84,-7.01,-4.92,129.58,115.19,122.39,23,5.325446034,23,0.03,256.52,227,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.31,NA,NA,NA
Hipposideros_madurae,Chiroptera,Hipposideros,madurae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.71123761,-6.81,-8.23,-7.52,114.12,107.62,110.87,427,6.732580126,460,0.02,181.7,245.07,1285.18,1539.87,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_maggietaylorae,Chiroptera,Hipposideros,maggietaylorae,NA,NA,16.1,59,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,12.67377131,-0.75,-10.02,-5.39,152.49,130.39,141.44,1,2.343727036,1,0.1,296.47,226.29,1659.84,1690.03,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,18.5,NA,NA,NA
Hipposideros_marisae,Chiroptera,Hipposideros,marisae,NA,NA,NA,40.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,10.09,NA,10.39430586,8.29,6.57,7.43,-7.15,-9.93,-8.54,5,3.430432507,5,0.02,172.74,239.73,1279.73,1454.89,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.31,NA,NA,NA
Hipposideros_megalotis,Chiroptera,Hipposideros,megalotis,NA,NA,NA,35.99,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,7.2,NA,12.13420579,15.59,-0.61,7.48,39.78,36,37.89,20,4.837154542,28,0.15,82.36,174.69,884.51,1463.93,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.31,NA,NA,NA
Hipposideros_muscinus,Chiroptera,Hipposideros,muscinus,NA,NA,NA,45.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,14.09,NA,12.38635166,-4.84,-9.72,-7.28,147.89,138.45,143.17,1,2.234306252,1,0.17,268.65,226.75,1636.57,1664.98,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,14.41,NA,NA,NA
Hipposideros_nequam,Chiroptera,Hipposideros,nequam,NA,NA,NA,45.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,14.09,NA,4.247780701,3.07,2.99,3.03,101.49,101.4,101.45,299,5.891671836,299,0.21,167,267,1626,1964,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.31,NA,NA,NA
Hipposideros_obscurus,Chiroptera,Hipposideros,obscurus,NA,NA,9.6,42.5,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.30037068,18.65,5.55,12.1,126.6,119.74,123.17,19,5.488483077,35,0.09,199.6,241.24,1471.18,1731.81,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.5,NA,NA,NA
Hipposideros_orbiculus,Chiroptera,Hipposideros,orbiculus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.274832927,3.46,-1.15,1.15,101.83,101.23,101.53,36,5.778549753,36,0.15,252.04,257.99,1662.02,1851.41,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_papua,Chiroptera,Hipposideros,papua,NA,NA,NA,50.49,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,18.99,NA,10.12713418,2.22,-1.66,0.28,136.38,127.28,131.83,5,3.218475745,5,0.06,202.64,250.07,1719.24,1797,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,9.31,NA,NA,NA
Hipposideros_pelingensis,Chiroptera,Hipposideros,pelingensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.61147557,-1.15,-5.13,-3.14,123.55,119.58,121.56,31,4.203348433,31,0.06,240.34,219.34,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_pratti,Chiroptera,Hipposideros,pratti,NA,NA,NA,84.99,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,84.38,NA,14.80189743,33.99,2.27,18.13,122.13,96.43,109.28,5,5.58338352,16,0.06,115.17,160.52,1026.42,1143.62,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,31.8,NA,NA,NA
Hipposideros_pygmaeus,Chiroptera,Hipposideros,pygmaeus,NA,NA,3.53,38,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,11.8120779,18.65,9.03,13.84,124.6,119.74,122.17,19,5.719196401,32,0.08,216.76,244.73,1395.99,1729.92,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,3.5,NA,NA,NA
Hipposideros_ridleyi,Chiroptera,Hipposideros,ridleyi,NA,NA,9.59,46.89,NA,NA,NA,NA,NA,1,NA,1,NA,0.98,2,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.09421037,6.1,0.66,3.38,118.78,101.55,110.17,1,4.264368591,2,0.18,268.14,237.02,1685.09,1735.06,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,8.83,NA,NA,NA
Hipposideros_rotalis,Chiroptera,Hipposideros,rotalis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.948369136,19.1,17.83,18.47,105.05,102.39,103.72,5,3.815071479,5,0.12,139.93,214.09,1020.33,1301.45,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_ruber,Chiroptera,Hipposideros,ruber,NA,NA,10.61,49.55,NA,NA,NA,NA,NA,NA,92.54,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,15.7498497,12.93,-11.62,0.65,42.42,-15.51,13.45,0,3.875359021,1,0.13,122.62,233.6,1174.67,1540.64,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.11,NA,NA,NA
Hipposideros_scutinares,Chiroptera,Hipposideros,scutinares,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_semoni,Chiroptera,Hipposideros,semoni,NA,NA,14,45.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.98097613,-6.31,-24.85,-15.58,152.03,142.12,147.08,0,1.902107526,0,0.08,132.29,228.49,1065.37,1671.91,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,14,NA,NA,NA
Hipposideros_sorenseni,Chiroptera,Hipposideros,sorenseni,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6656588,-6.22,-7.78,-7,110.63,106.02,108.33,270,6.962442308,444,0.06,215.54,245.4,1538.94,1708.62,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_speoris,Chiroptera,Hipposideros,speoris,NA,NA,10.39,51.49,NA,10,443.57,NA,NA,1,139.13,1,NA,0.99,1,NA,0.741937345,NA,NA,5.703782475,271.84,NA,2,3,48.38,1.842135677,NA,NA,NA,13.88516442,30.46,5.91,18.18,86.6,71.87,79.24,22,5.916202063,90,0.08,96.08,262.41,857.62,1583.28,-0.220950994,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.43,NA,NA,NA
Hipposideros_stenotis,Chiroptera,Hipposideros,stenotis,NA,NA,12,43.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.10649691,-11.11,-19.69,-15.4,139.25,123.42,131.33,0,0.636576829,0,0.00312,73.89,266.84,789.95,1759.11,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,12,NA,NA,NA
Hipposideros_sumbae,Chiroptera,Hipposideros,sumbae,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6228742,-8.06,-10.94,-9.5,123.49,116.71,120.1,0,4.59844764,23,0.07,254.68,239.77,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_thomensis,Chiroptera,Hipposideros,thomensis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.76108654,0.41,0.02,0.22,6.76,6.47,6.61,144,4.976733742,144,0.11,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_turpis,Chiroptera,Hipposideros,turpis,NA,NA,33.31,73.49,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1.098612289,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,12.58895739,24.6,7.83,16.21,124.34,98.65,111.49,5,5.07454862,10,0.07,157.37,246.42,1123.73,1536.81,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,33.35,NA,NA,NA
Hipposideros_vittatus,Chiroptera,Hipposideros,vittatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.35383981,16.86,-23.11,-3.12,44.57,-17.53,13.51,0,3.688629423,1,0.13,96.31,237.17,945.17,1541.91,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,13.94,NA,NA,NA
Hipposideros_wollastoni,Chiroptera,Hipposideros,wollastoni,NA,NA,6.93,42.5,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,11.49478135,-3.15,-7.28,-5.21,144.52,136.97,140.74,1,1.874874376,1,0.18,267.81,241.03,1695.36,1700.01,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,6.75,NA,NA,NA
Histiotus_alienus,Chiroptera,Histiotus,alienus,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,13.00090521,-25.53,-34.49,-30.01,-48.36,-57.42,-52.89,3,3.643358939,5,0.05,120.65,171.33,1056.51,1159.09,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.42,NA,NA,NA
Histiotus_humboldti,Chiroptera,Histiotus,humboldti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.1,NA,NA,NA
Histiotus_laephotis,Chiroptera,Histiotus,laephotis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.78963005,-9.57,-25.44,-17.51,-63.36,-78.38,-70.87,0,3.372797907,0,0.07,50.58,61.41,554.19,1287.01,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.1,NA,NA,NA
Histiotus_macrotus,Chiroptera,Histiotus,macrotus,NA,NA,11,48.5,NA,NA,NA,NA,NA,1,NA,2,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,13.99745322,-24.82,-44.39,-34.61,-63.27,-73.99,-68.63,0,3.056356895,0,0.08,41.9,102.01,454.51,980.76,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11,NA,NA,NA
Histiotus_magellanicus,Chiroptera,Histiotus,magellanicus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.90455545,-35.87,-53.88,-44.88,-62.1,-75.71,-68.91,0,2.002830439,0,0.09,55.28,82.95,370.91,633.21,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.1,NA,NA,NA
Histiotus_montanus,Chiroptera,Histiotus,montanus,NA,NA,NA,47.5,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,15.94,NA,14.91408941,12.46,-39.86,-13.69,-56.66,-80.97,-68.81,0,3.634159242,1,0.09,91.8,153.34,853.46,1253.97,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,10.42,NA,NA,NA
Histiotus_velatus,Chiroptera,Histiotus,velatus,NA,NA,11.32,47,NA,NA,NA,9.96,11.2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,15.05669257,-7.68,-34.94,-21.31,-39.96,-58.43,-49.19,0,3.702042441,1,0.08,118.76,214.57,1124.4,1367.47,NA,100,0,0,0,0,0,0,0,0,0,A,1,0,0,11.2,NA,NA,NA
Hylonycteris_underwoodi,Chiroptera,Hylonycteris,underwoodi,NA,NA,7.5,34,59.84,NA,NA,NA,NA,NA,NA,1,NA,0.99,NA,NA,0.173953307,26.28,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,13.76934941,21.62,8.02,14.82,-82.11,-105.67,-93.89,0,4.069539443,4,0.14,141.67,228.21,1200.26,1622.9,NA,10,0,0,0,0,0,40,50,0,0,Ar,1,0,0,6.65,NA,NA,NA
